At time 2022-05-01T00:00:00, tele=1, target=167, exp_time=1
At time 2022-05-02T15:10:00, tele=1, target=460, exp_time=1
At time 2022-05-02T15:11:00, tele=2, target=460, exp_time=1
At time 2022-05-02T15:12:00, tele=3, target=460, exp_time=1
At time 2022-05-02T15:13:00, tele=4, target=460, exp_time=1
At time 2022-05-02T15:14:00, tele=5, target=460, exp_time=1
At time 2022-05-02T15:15:00, tele=1, target=476, exp_time=1
At time 2022-05-02T15:16:00, tele=2, target=476, exp_time=1
At time 2022-05-02T15:17:00, tele=3, target=476, exp_time=1
At time 2022-05-02T15:18:00, tele=4, target=476, exp_time=1
At time 2022-05-02T15:19:00, tele=5, target=476, exp_time=1
At time 2022-05-02T15:20:00, tele=1, target=461, exp_time=1
At time 2022-05-02T15:21:00, tele=2, target=461, exp_time=1
At time 2022-05-02T15:22:00, tele=3, target=461, exp_time=1
At time 2022-05-02T15:23:00, tele=4, target=461, exp_time=1
At time 2022-05-02T15:24:00, tele=5, target=461, exp_time=1
At time 2022-05-02T15:25:00, tele=1, target=280, exp_time=1
At time 2022-05-02T15:26:00, tele=2, target=280, exp_time=1
At time 2022-05-02T15:27:00, tele=3, target=280, exp_time=1
At time 2022-05-02T15:28:00, tele=4, target=280, exp_time=1
At time 2022-05-02T15:29:00, tele=5, target=280, exp_time=1
At time 2022-05-02T15:30:00, tele=1, target=462, exp_time=1
At time 2022-05-02T15:31:00, tele=2, target=462, exp_time=1
At time 2022-05-02T15:32:00, tele=3, target=462, exp_time=1
At time 2022-05-02T15:33:00, tele=4, target=462, exp_time=1
At time 2022-05-02T15:34:00, tele=5, target=462, exp_time=1
At time 2022-05-02T15:35:00, tele=1, target=478, exp_time=1
At time 2022-05-02T15:36:00, tele=2, target=478, exp_time=1
At time 2022-05-02T15:37:00, tele=3, target=478, exp_time=1
At time 2022-05-02T15:38:00, tele=4, target=478, exp_time=1
At time 2022-05-02T15:39:00, tele=5, target=478, exp_time=1
At time 2022-05-02T15:40:00, tele=1, target=477, exp_time=1
At time 2022-05-02T15:41:00, tele=2, target=477, exp_time=1
At time 2022-05-02T15:42:00, tele=3, target=477, exp_time=1
At time 2022-05-02T15:43:00, tele=4, target=477, exp_time=1
At time 2022-05-02T15:44:00, tele=5, target=477, exp_time=1
At time 2022-05-02T15:45:00, tele=1, target=282, exp_time=1
At time 2022-05-02T15:46:00, tele=2, target=282, exp_time=1
At time 2022-05-02T15:47:00, tele=3, target=282, exp_time=1
At time 2022-05-02T15:48:00, tele=4, target=282, exp_time=1
At time 2022-05-02T15:49:00, tele=5, target=282, exp_time=1
At time 2022-05-02T15:50:00, tele=1, target=451, exp_time=1
At time 2022-05-02T15:51:00, tele=2, target=451, exp_time=1
At time 2022-05-02T15:52:00, tele=3, target=451, exp_time=1
At time 2022-05-02T15:53:00, tele=4, target=451, exp_time=1
At time 2022-05-02T15:54:00, tele=5, target=451, exp_time=1
At time 2022-05-02T15:55:00, tele=1, target=170, exp_time=1
At time 2022-05-02T15:56:00, tele=2, target=170, exp_time=1
At time 2022-05-02T15:57:00, tele=3, target=170, exp_time=1
At time 2022-05-02T15:58:00, tele=4, target=170, exp_time=1
At time 2022-05-02T15:59:00, tele=5, target=170, exp_time=1
At time 2022-05-02T16:00:00, tele=1, target=281, exp_time=1
At time 2022-05-02T16:01:00, tele=2, target=281, exp_time=1
At time 2022-05-02T16:02:00, tele=3, target=281, exp_time=1
At time 2022-05-02T16:03:00, tele=4, target=281, exp_time=1
At time 2022-05-02T16:04:00, tele=5, target=281, exp_time=1
At time 2022-05-02T16:05:00, tele=1, target=171, exp_time=1
At time 2022-05-02T16:06:00, tele=2, target=171, exp_time=1
At time 2022-05-02T16:07:00, tele=3, target=171, exp_time=1
At time 2022-05-02T16:08:00, tele=4, target=171, exp_time=1
At time 2022-05-02T16:09:00, tele=5, target=171, exp_time=1
At time 2022-05-02T16:10:00, tele=1, target=283, exp_time=1
At time 2022-05-02T16:11:00, tele=2, target=283, exp_time=1
At time 2022-05-02T16:12:00, tele=3, target=283, exp_time=1
At time 2022-05-02T16:13:00, tele=4, target=283, exp_time=1
At time 2022-05-02T16:14:00, tele=5, target=283, exp_time=1
At time 2022-05-02T16:15:00, tele=1, target=284, exp_time=1
At time 2022-05-02T16:16:00, tele=2, target=284, exp_time=1
At time 2022-05-02T16:17:00, tele=3, target=284, exp_time=1
At time 2022-05-02T16:18:00, tele=4, target=284, exp_time=1
At time 2022-05-02T16:19:00, tele=5, target=284, exp_time=1
At time 2022-05-02T16:20:00, tele=1, target=426, exp_time=1
At time 2022-05-02T16:21:00, tele=2, target=426, exp_time=1
At time 2022-05-02T16:22:00, tele=3, target=426, exp_time=1
At time 2022-05-02T16:23:00, tele=4, target=426, exp_time=1
At time 2022-05-02T16:24:00, tele=5, target=426, exp_time=1
At time 2022-05-02T16:25:00, tele=1, target=188, exp_time=1
At time 2022-05-02T16:26:00, tele=2, target=188, exp_time=1
At time 2022-05-02T16:27:00, tele=3, target=188, exp_time=1
At time 2022-05-02T16:28:00, tele=4, target=188, exp_time=1
At time 2022-05-02T16:29:00, tele=5, target=188, exp_time=1
At time 2022-05-02T16:30:00, tele=1, target=190, exp_time=1
At time 2022-05-02T16:31:00, tele=2, target=190, exp_time=1
At time 2022-05-02T16:32:00, tele=3, target=190, exp_time=1
At time 2022-05-02T16:33:00, tele=4, target=190, exp_time=1
At time 2022-05-02T16:34:00, tele=5, target=190, exp_time=1
At time 2022-05-02T16:35:00, tele=1, target=189, exp_time=1
At time 2022-05-02T16:36:00, tele=2, target=189, exp_time=1
At time 2022-05-02T16:37:00, tele=3, target=189, exp_time=1
At time 2022-05-02T16:38:00, tele=4, target=189, exp_time=1
At time 2022-05-02T16:39:00, tele=5, target=189, exp_time=1
At time 2022-05-02T16:40:00, tele=1, target=191, exp_time=1
At time 2022-05-02T16:41:00, tele=2, target=191, exp_time=1
At time 2022-05-02T16:42:00, tele=3, target=191, exp_time=1
At time 2022-05-02T16:43:00, tele=4, target=191, exp_time=1
At time 2022-05-02T16:44:00, tele=5, target=191, exp_time=1
At time 2022-05-02T16:45:00, tele=1, target=172, exp_time=1
At time 2022-05-02T16:46:00, tele=2, target=172, exp_time=1
At time 2022-05-02T16:47:00, tele=3, target=172, exp_time=1
At time 2022-05-02T16:48:00, tele=4, target=172, exp_time=1
At time 2022-05-02T16:49:00, tele=5, target=172, exp_time=1
At time 2022-05-02T16:50:00, tele=1, target=428, exp_time=1
At time 2022-05-02T16:51:00, tele=2, target=428, exp_time=1
At time 2022-05-02T16:52:00, tele=3, target=428, exp_time=1
At time 2022-05-02T16:53:00, tele=4, target=428, exp_time=1
At time 2022-05-02T16:54:00, tele=5, target=428, exp_time=1
At time 2022-05-02T16:55:00, tele=1, target=436, exp_time=1
At time 2022-05-02T16:56:00, tele=2, target=436, exp_time=1
At time 2022-05-02T16:57:00, tele=3, target=436, exp_time=1
At time 2022-05-02T16:58:00, tele=4, target=436, exp_time=1
At time 2022-05-02T16:59:00, tele=5, target=436, exp_time=1
At time 2022-05-02T17:00:00, tele=1, target=427, exp_time=1
At time 2022-05-02T17:01:00, tele=2, target=427, exp_time=1
At time 2022-05-02T17:02:00, tele=3, target=427, exp_time=1
At time 2022-05-02T17:03:00, tele=4, target=427, exp_time=1
At time 2022-05-02T17:04:00, tele=5, target=427, exp_time=1
At time 2022-05-02T17:05:00, tele=1, target=437, exp_time=1
At time 2022-05-02T17:06:00, tele=2, target=437, exp_time=1
At time 2022-05-02T17:07:00, tele=3, target=437, exp_time=1
At time 2022-05-02T17:08:00, tele=4, target=437, exp_time=1
At time 2022-05-02T17:09:00, tele=5, target=437, exp_time=1
At time 2022-05-02T17:10:00, tele=1, target=178, exp_time=1
At time 2022-05-02T17:11:00, tele=2, target=178, exp_time=1
At time 2022-05-02T17:12:00, tele=3, target=178, exp_time=1
At time 2022-05-02T17:13:00, tele=4, target=178, exp_time=1
At time 2022-05-02T17:14:00, tele=5, target=178, exp_time=1
At time 2022-05-02T17:10:00, tele=1, target=429, exp_time=1
At time 2022-05-02T17:11:00, tele=2, target=429, exp_time=1
At time 2022-05-02T17:12:00, tele=3, target=429, exp_time=1
At time 2022-05-02T17:13:00, tele=4, target=429, exp_time=1
At time 2022-05-02T17:14:00, tele=5, target=429, exp_time=1
At time 2022-05-02T17:15:00, tele=1, target=179, exp_time=1
At time 2022-05-02T17:16:00, tele=2, target=179, exp_time=1
At time 2022-05-02T17:17:00, tele=3, target=179, exp_time=1
At time 2022-05-02T17:18:00, tele=4, target=179, exp_time=1
At time 2022-05-02T17:19:00, tele=5, target=179, exp_time=1
At time 2022-05-02T17:15:00, tele=1, target=438, exp_time=1
At time 2022-05-02T17:16:00, tele=2, target=438, exp_time=1
At time 2022-05-02T17:17:00, tele=3, target=438, exp_time=1
At time 2022-05-02T17:18:00, tele=4, target=438, exp_time=1
At time 2022-05-02T17:19:00, tele=5, target=438, exp_time=1
At time 2022-05-02T17:20:00, tele=1, target=272, exp_time=1
At time 2022-05-02T17:21:00, tele=2, target=272, exp_time=1
At time 2022-05-02T17:22:00, tele=3, target=272, exp_time=1
At time 2022-05-02T17:23:00, tele=4, target=272, exp_time=1
At time 2022-05-02T17:24:00, tele=5, target=272, exp_time=1
At time 2022-05-02T17:20:00, tele=1, target=440, exp_time=1
At time 2022-05-02T17:21:00, tele=2, target=440, exp_time=1
At time 2022-05-02T17:22:00, tele=3, target=440, exp_time=1
At time 2022-05-02T17:23:00, tele=4, target=440, exp_time=1
At time 2022-05-02T17:24:00, tele=5, target=440, exp_time=1
At time 2022-05-02T17:25:00, tele=1, target=425, exp_time=1
At time 2022-05-02T17:26:00, tele=2, target=425, exp_time=1
At time 2022-05-02T17:27:00, tele=3, target=425, exp_time=1
At time 2022-05-02T17:28:00, tele=4, target=425, exp_time=1
At time 2022-05-02T17:29:00, tele=5, target=425, exp_time=1
At time 2022-05-02T17:25:00, tele=1, target=264, exp_time=1
At time 2022-05-02T17:26:00, tele=2, target=264, exp_time=1
At time 2022-05-02T17:27:00, tele=3, target=264, exp_time=1
At time 2022-05-02T17:28:00, tele=4, target=264, exp_time=1
At time 2022-05-02T17:29:00, tele=5, target=264, exp_time=1
At time 2022-05-02T17:30:00, tele=1, target=273, exp_time=1
At time 2022-05-02T17:31:00, tele=2, target=273, exp_time=1
At time 2022-05-02T17:32:00, tele=3, target=273, exp_time=1
At time 2022-05-02T17:33:00, tele=4, target=273, exp_time=1
At time 2022-05-02T17:34:00, tele=5, target=273, exp_time=1
At time 2022-05-02T17:30:00, tele=1, target=439, exp_time=1
At time 2022-05-02T17:31:00, tele=2, target=439, exp_time=1
At time 2022-05-02T17:32:00, tele=3, target=439, exp_time=1
At time 2022-05-02T17:33:00, tele=4, target=439, exp_time=1
At time 2022-05-02T17:34:00, tele=5, target=439, exp_time=1
At time 2022-05-02T17:35:00, tele=1, target=180, exp_time=1
At time 2022-05-02T17:36:00, tele=2, target=180, exp_time=1
At time 2022-05-02T17:37:00, tele=3, target=180, exp_time=1
At time 2022-05-02T17:38:00, tele=4, target=180, exp_time=1
At time 2022-05-02T17:39:00, tele=5, target=180, exp_time=1
At time 2022-05-02T17:35:00, tele=1, target=173, exp_time=1
At time 2022-05-02T17:36:00, tele=2, target=173, exp_time=1
At time 2022-05-02T17:37:00, tele=3, target=173, exp_time=1
At time 2022-05-02T17:38:00, tele=4, target=173, exp_time=1
At time 2022-05-02T17:39:00, tele=5, target=173, exp_time=1
At time 2022-05-02T17:40:00, tele=1, target=274, exp_time=1
At time 2022-05-02T17:41:00, tele=2, target=274, exp_time=1
At time 2022-05-02T17:42:00, tele=3, target=274, exp_time=1
At time 2022-05-02T17:43:00, tele=4, target=274, exp_time=1
At time 2022-05-02T17:44:00, tele=5, target=274, exp_time=1
At time 2022-05-02T17:40:00, tele=1, target=454, exp_time=1
At time 2022-05-02T17:41:00, tele=2, target=454, exp_time=1
At time 2022-05-02T17:42:00, tele=3, target=454, exp_time=1
At time 2022-05-02T17:43:00, tele=4, target=454, exp_time=1
At time 2022-05-02T17:44:00, tele=5, target=454, exp_time=1
At time 2022-05-02T17:45:00, tele=1, target=181, exp_time=1
At time 2022-05-02T17:46:00, tele=2, target=181, exp_time=1
At time 2022-05-02T17:47:00, tele=3, target=181, exp_time=1
At time 2022-05-02T17:48:00, tele=4, target=181, exp_time=1
At time 2022-05-02T17:49:00, tele=5, target=181, exp_time=1
At time 2022-05-02T17:45:00, tele=1, target=463, exp_time=1
At time 2022-05-02T17:46:00, tele=2, target=463, exp_time=1
At time 2022-05-02T17:47:00, tele=3, target=463, exp_time=1
At time 2022-05-02T17:48:00, tele=4, target=463, exp_time=1
At time 2022-05-02T17:49:00, tele=5, target=463, exp_time=1
At time 2022-05-02T17:50:00, tele=1, target=430, exp_time=1
At time 2022-05-02T17:51:00, tele=2, target=430, exp_time=1
At time 2022-05-02T17:52:00, tele=3, target=430, exp_time=1
At time 2022-05-02T17:53:00, tele=4, target=430, exp_time=1
At time 2022-05-02T17:54:00, tele=5, target=430, exp_time=1
At time 2022-05-02T17:50:00, tele=1, target=465, exp_time=1
At time 2022-05-02T17:51:00, tele=2, target=465, exp_time=1
At time 2022-05-02T17:52:00, tele=3, target=465, exp_time=1
At time 2022-05-02T17:53:00, tele=4, target=465, exp_time=1
At time 2022-05-02T17:54:00, tele=5, target=465, exp_time=1
At time 2022-05-02T17:55:00, tele=1, target=175, exp_time=1
At time 2022-05-02T17:56:00, tele=2, target=175, exp_time=1
At time 2022-05-02T17:57:00, tele=3, target=175, exp_time=1
At time 2022-05-02T17:58:00, tele=4, target=175, exp_time=1
At time 2022-05-02T17:59:00, tele=5, target=175, exp_time=1
At time 2022-05-02T17:55:00, tele=1, target=275, exp_time=1
At time 2022-05-02T17:56:00, tele=2, target=275, exp_time=1
At time 2022-05-02T17:57:00, tele=3, target=275, exp_time=1
At time 2022-05-02T17:58:00, tele=4, target=275, exp_time=1
At time 2022-05-02T17:59:00, tele=5, target=275, exp_time=1
At time 2022-05-02T18:00:00, tele=1, target=419, exp_time=1
At time 2022-05-02T18:01:00, tele=2, target=419, exp_time=1
At time 2022-05-02T18:02:00, tele=3, target=419, exp_time=1
At time 2022-05-02T18:03:00, tele=4, target=419, exp_time=1
At time 2022-05-02T18:04:00, tele=5, target=419, exp_time=1
At time 2022-05-02T18:00:00, tele=1, target=455, exp_time=1
At time 2022-05-02T18:01:00, tele=2, target=455, exp_time=1
At time 2022-05-02T18:02:00, tele=3, target=455, exp_time=1
At time 2022-05-02T18:03:00, tele=4, target=455, exp_time=1
At time 2022-05-02T18:04:00, tele=5, target=455, exp_time=1
At time 2022-05-02T18:05:00, tele=1, target=265, exp_time=1
At time 2022-05-02T18:06:00, tele=2, target=265, exp_time=1
At time 2022-05-02T18:07:00, tele=3, target=265, exp_time=1
At time 2022-05-02T18:08:00, tele=4, target=265, exp_time=1
At time 2022-05-02T18:09:00, tele=5, target=265, exp_time=1
At time 2022-05-02T18:05:00, tele=1, target=182, exp_time=1
At time 2022-05-02T18:06:00, tele=2, target=182, exp_time=1
At time 2022-05-02T18:07:00, tele=3, target=182, exp_time=1
At time 2022-05-02T18:08:00, tele=4, target=182, exp_time=1
At time 2022-05-02T18:09:00, tele=5, target=182, exp_time=1
At time 2022-05-02T18:10:00, tele=1, target=174, exp_time=1
At time 2022-05-02T18:11:00, tele=2, target=174, exp_time=1
At time 2022-05-02T18:12:00, tele=3, target=174, exp_time=1
At time 2022-05-02T18:13:00, tele=4, target=174, exp_time=1
At time 2022-05-02T18:14:00, tele=5, target=174, exp_time=1
At time 2022-05-02T18:10:00, tele=1, target=464, exp_time=1
At time 2022-05-02T18:11:00, tele=2, target=464, exp_time=1
At time 2022-05-02T18:12:00, tele=3, target=464, exp_time=1
At time 2022-05-02T18:13:00, tele=4, target=464, exp_time=1
At time 2022-05-02T18:14:00, tele=5, target=464, exp_time=1
At time 2022-05-02T18:15:00, tele=1, target=266, exp_time=1
At time 2022-05-02T18:16:00, tele=2, target=266, exp_time=1
At time 2022-05-02T18:17:00, tele=3, target=266, exp_time=1
At time 2022-05-02T18:18:00, tele=4, target=266, exp_time=1
At time 2022-05-02T18:19:00, tele=5, target=266, exp_time=1
At time 2022-05-02T18:15:00, tele=1, target=431, exp_time=1
At time 2022-05-02T18:16:00, tele=2, target=431, exp_time=1
At time 2022-05-02T18:17:00, tele=3, target=431, exp_time=1
At time 2022-05-02T18:18:00, tele=4, target=431, exp_time=1
At time 2022-05-02T18:19:00, tele=5, target=431, exp_time=1
At time 2022-05-02T18:20:00, tele=1, target=452, exp_time=1
At time 2022-05-02T18:21:00, tele=2, target=452, exp_time=1
At time 2022-05-02T18:22:00, tele=3, target=452, exp_time=1
At time 2022-05-02T18:23:00, tele=4, target=452, exp_time=1
At time 2022-05-02T18:24:00, tele=5, target=452, exp_time=1
At time 2022-05-02T18:20:00, tele=1, target=420, exp_time=1
At time 2022-05-02T18:21:00, tele=2, target=420, exp_time=1
At time 2022-05-02T18:22:00, tele=3, target=420, exp_time=1
At time 2022-05-02T18:23:00, tele=4, target=420, exp_time=1
At time 2022-05-02T18:24:00, tele=5, target=420, exp_time=1
At time 2022-05-02T18:25:00, tele=1, target=176, exp_time=1
At time 2022-05-02T18:26:00, tele=2, target=176, exp_time=1
At time 2022-05-02T18:27:00, tele=3, target=176, exp_time=1
At time 2022-05-02T18:28:00, tele=4, target=176, exp_time=1
At time 2022-05-02T18:29:00, tele=5, target=176, exp_time=1
At time 2022-05-02T18:25:00, tele=1, target=276, exp_time=1
At time 2022-05-02T18:26:00, tele=2, target=276, exp_time=1
At time 2022-05-02T18:27:00, tele=3, target=276, exp_time=1
At time 2022-05-02T18:28:00, tele=4, target=276, exp_time=1
At time 2022-05-02T18:29:00, tele=5, target=276, exp_time=1
At time 2022-05-02T18:30:00, tele=1, target=268, exp_time=1
At time 2022-05-02T18:31:00, tele=2, target=268, exp_time=1
At time 2022-05-02T18:32:00, tele=3, target=268, exp_time=1
At time 2022-05-02T18:33:00, tele=4, target=268, exp_time=1
At time 2022-05-02T18:34:00, tele=5, target=268, exp_time=1
At time 2022-05-02T18:30:00, tele=1, target=453, exp_time=1
At time 2022-05-02T18:31:00, tele=2, target=453, exp_time=1
At time 2022-05-02T18:32:00, tele=3, target=453, exp_time=1
At time 2022-05-02T18:33:00, tele=4, target=453, exp_time=1
At time 2022-05-02T18:34:00, tele=5, target=453, exp_time=1
At time 2022-05-02T18:35:00, tele=1, target=467, exp_time=1
At time 2022-05-02T18:36:00, tele=2, target=467, exp_time=1
At time 2022-05-02T18:37:00, tele=3, target=467, exp_time=1
At time 2022-05-02T18:38:00, tele=4, target=467, exp_time=1
At time 2022-05-02T18:39:00, tele=5, target=467, exp_time=1
At time 2022-05-02T22:15:00, tele=1, target=423, exp_time=1
At time 2022-05-02T22:16:00, tele=2, target=423, exp_time=1
At time 2022-05-02T22:17:00, tele=3, target=423, exp_time=1
At time 2022-05-02T22:18:00, tele=4, target=423, exp_time=1
At time 2022-05-02T22:19:00, tele=5, target=423, exp_time=1
At time 2022-05-02T22:20:00, tele=1, target=456, exp_time=1
At time 2022-05-02T22:21:00, tele=2, target=456, exp_time=1
At time 2022-05-02T22:22:00, tele=3, target=456, exp_time=1
At time 2022-05-02T22:23:00, tele=4, target=456, exp_time=1
At time 2022-05-02T22:24:00, tele=5, target=456, exp_time=1
At time 2022-05-02T22:25:00, tele=1, target=466, exp_time=1
At time 2022-05-02T22:26:00, tele=2, target=466, exp_time=1
At time 2022-05-02T22:27:00, tele=3, target=466, exp_time=1
At time 2022-05-02T22:28:00, tele=4, target=466, exp_time=1
At time 2022-05-02T22:29:00, tele=5, target=466, exp_time=1
At time 2022-05-02T22:30:00, tele=1, target=183, exp_time=1
At time 2022-05-02T22:31:00, tele=2, target=183, exp_time=1
At time 2022-05-02T22:32:00, tele=3, target=183, exp_time=1
At time 2022-05-02T22:33:00, tele=4, target=183, exp_time=1
